4431,Carnesecchi,Marco Carnesecchi,P,Por,14,14,14,14,Atalanta,71,71,destro,Italia,01/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4431.png?v=334,0,0.0,0.0
7130,Folino,Francesco Folino,D,Dc,4,4,4,4,Cremonese,9,9,destro,Italia,23/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7130.png?v=334,0,0.0,0.0
5860,Ravanelli,Luca Ravanelli,D,Dc,2,2,2,2,Cremonese,3,3,destro,Italia,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5860.png?v=334,1,0.0,0.0
1891,Ceccherini,Federico Ceccherini,D,Dd;Dc,4,4,4,4,Cremonese,11,12,destro,Italia,11/05/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1891.png?v=334,0,0.0,0.0
7131,Floriani Mussolini,Romano Floriani Mussolini,D,Dd;E,5,5,5,5,Cremonese,11,11,destro,Italia,27/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7131.png?v=334,0,0.0,0.0
6231,Azzi,Paulo Azzi,D,Ds;E,3,3,3,3,Cremonese,7,7,destro,Brasile;Italia,15/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6231.png?v=334,1,0.0,0.0
770,Pezzella Giu.,Giuseppe Pezzella,D,Ds;E,5,5,5,5,Cremonese,13,13,sinistro,Italia,29/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/770.png?v=334,0,6.5,7.5
5891,Quagliata,Giacomo Quagliata,D,Ds;E,1,1,1,1,Cremonese,2,2,sinistro,Italia,19/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5891.png?v=334,1,0.0,0.0
6013,Barbieri,Tommaso Barbieri,D,Dd;Ds;E,3,3,4,4,Cremonese,8,9,destro,Italia,26/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6013.png?v=334,0,0.0,0.0
2847,Sernicola,Leonardo Sernicola,D,Dd;Ds;E,1,1,1,1,Cremonese,2,2,destro,Italia,30/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2847.png?v=334,0,0.0,0.0
5863,Castagnetti,Michele Castagnetti,C,M;C,3,3,3,3,Cremonese,5,5,sinistro,Italia,27/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5863.png?v=334,0,0.0,0.0
7132,Collocolo,Michele Collocolo,C,M;C,8,8,9,9,Cremonese,23,28,destro,Italia,08/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7132.png?v=334,0,6.5,6.5
27,Grassi,Alberto Grassi,C,M;C,4,4,4,4,Cremonese,9,10,destro,Italia,07/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/27.png?v=334,0,5.5,5.0
5857,Pickel,Charles Pickel,C,M;C,2,2,2,2,Cremonese,3,3,destro,Svizzera;Repubblica Democratica del Congo,15/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5857.png?v=334,0,0.0,0.0
2274,Valoti,Mattia Valoti,C,C;T,7,7,7,7,Cremonese,9,9,destro,Italia,06/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2274.png?v=334,0,0.0,0.0
2842,Zanimacchia,Luca Zanimacchia,C,W,5,5,4,4,Cremonese,5,5,destro,Italia,19/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2842.png?v=334,1,0.0,0.0
7133,Vandeputte,Jari Vandeputte,C,W;T,12,12,12,12,Cremonese,36,36,destro,Belgio,14/02/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7133.png?v=334,0,6.0,6.0
449,Vazquez,Franco Vazquez,C,T;A,10,10,10,10,Cremonese,30,30,sinistro,Italia;Spagna,22/02/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/449.png?v=334,0,0.0,0.0
5496,Johnsen,Dennis Johnsen,A,A,7,7,7,7,Cremonese,12,12,destro,Norvegia,17/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5496.png?v=334,0,0.0,0.0
505,Bonazzoli,Federico Bonazzoli,A,A,1,1,1,1,Cremonese,1,1,sinistro,Italia,21/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/505.png?v=334,0,7.5,10.5
5515,Okereke,David Okereke,A,A,5,5,5,5,Cremonese,7,7,destro,Nigeria,29/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5515.png?v=334,0,6.0,6.0
5512,De Luca,Manuel De Luca,A,Pc,8,8,7,7,Cremonese,22,19,ambidestro,Italia,17/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5512.png?v=334,0,0.0,0.0
7134,Nasti,Marco Nasti,A,Pc,1,1,1,1,Cremonese,3,2,destro,Italia,17/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7134.png?v=334,1,0.0,0.0
6403,Christensen O.,Oliver Christensen,P,Por,1,1,1,1,Fiorentina,1,1,destro,Danimarca,22/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6403.png?v=334,1,0.0,0.0
2521,De Gea,David De Gea,P,Por,14,14,14,14,Fiorentina,62,62,destro,Spagna,07/11/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2521.png?v=334,0,0.0,0.0
6184,Martinelli T.,Tommaso Martinelli,P,Por,1,1,1,1,Fiorentina,1,1,destro,Italia,06/01/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6184.png?v=334,0,0.0,0.0
6495,Comuzzo,Pietro Comuzzo,D,Dc,7,7,7,7,Fiorentina,17,17,destro,Italia,20/02/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6495.png?v=334,0,0.0,0.0
4904,Marì,Pablo Marì,D,Dc,7,7,7,7,Fiorentina,13,13,sinistro,Spagna,31/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4904.png?v=334,0,0.0,0.0
5603,Pongracic,Marin Pongracic,D,Dc,5,5,5,5,Fiorentina,16,16,destro,Croazia;Germania,11/09/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5603.png?v=334,0,0.0,0.0
5718,Viti,Mattia Viti,D,Dc,4,4,4,4,Fiorentina,9,9,sinistro,Italia,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5718.png?v=334,0,0.0,0.0
4378,Ranieri L.,Luca Ranieri,D,Ds;Dc,7,7,7,7,Fiorentina,16,17,sinistro,Italia,23/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4378.png?v=334,0,0.0,0.0
5885,Dodò,Dodò,D,E,11,11,10,10,Fiorentina,42,42,destro,Brasile,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5885.png?v=334,0,0.0,0.0
7069,Fortini,Niccolò Fortini,D,E,3,3,3,3,Fiorentina,5,4,destro,Italia,13/02/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7069.png?v=334,0,0.0,0.0
2160,Gosens,Robin Gosens,D,E,18,18,17,17,Fiorentina,86,81,sinistro,Germania;Olanda,05/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2160.png?v=334,0,0.0,0.0
5449,Parisi,Fabiano Parisi,D,E,5,5,4,4,Fiorentina,11,10,sinistro,Italia,09/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5449.png?v=334,0,0.0,0.0
5516,Bianco,Alessandro Bianco,C,M;C,1,1,1,1,Fiorentina,2,3,destro,Italia,01/10/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5516.png?v=334,0,0.0,0.0
1933,Mandragora,Rolando Mandragora,C,M;C,14,14,14,14,Fiorentina,25,30,sinistro,Italia,29/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1933.png?v=334,0,0.0,0.0
6294,Ndour,Cher Ndour,C,M;C,2,2,2,2,Fiorentina,4,5,ambidestro,Italia;Senegal,27/07/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6294.png?v=334,0,0.0,0.0
6804,Richardson,Amir Richardson,C,M;C,4,4,4,4,Fiorentina,8,9,sinistro,Marocco;Francia,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6804.png?v=334,0,0.0,0.0
4465,Fagioli,Nicolò Fagioli,C,C,8,8,8,8,Fiorentina,24,24,destro,Italia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4465.png?v=334,0,0.0,0.0
6010,Fazzini,Jacopo Fazzini,C,C;T,11,11,11,11,Fiorentina,27,27,destro,Italia,16/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6010.png?v=334,0,0.0,0.0
5788,Sabiri,Abdelhamid Sabiri,C,T,2,2,2,2,Fiorentina,4,4,destro,Germania;Maroccco,28/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5788.png?v=334,0,0.0,0.0
5800,Gudmundsson A.,Albert Gudmundsson,C,T;A,24,24,23,23,Fiorentina,177,172,destro,Islanda,15/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5800.png?v=334,0,0.0,0.0
6409,Beltran L.,Lucas Beltran,A,A,7,7,7,7,Fiorentina,10,10,destro,Argentina;Italia,29/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6409.png?v=334,0,0.0,0.0
647,Dzeko,Edin Dzeko,A,Pc,15,15,15,15,Fiorentina,63,63,ambidestro,Bosnia Erzegovina,17/03/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/647.png?v=334,0,0.0,0.0
2097,Kean,Moise Kean,A,Pc,33,33,33,33,Fiorentina,375,375,destro,Italia;Costa d''Avorio,28/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2097.png?v=334,0,0.0,0.0
188,Leali,Nicola Leali,P,Por,8,8,8,8,Genoa,28,28,destro,Italia,17/02/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/188.png?v=334,0,6.0,6.0
6991,Siegrist,Benjamin Siegrist,P,Por,1,1,1,1,Genoa,1,1,destro,Svizzera,31/01/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6991.png?v=334,0,0.0,0.0
219,Sommariva,Daniele Sommariva,P,Por,1,1,1,1,Genoa,1,1,destro,Italia,18/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/219.png?v=334,0,0.0,0.0
6660,Marcandalli,Alessandro Marcandalli,D,Dc,3,3,3,3,Genoa,2,2,destro,Italia;Nigeria,25/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6660.png?v=334,0,6.5,6.5
6977,Otoa,Sebastian Otoa,D,Dc,2,2,2,2,Genoa,3,3,destro,Danimarca,13/05/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6977.png?v=334,0,0.0,0.0
5739,De Winter,Koni De Winter,D,Dd;Dc,8,8,9,9,Milan,17,19,destro,Belgio,12/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5739.png?v=334,0,0.0,0.0
6245,Vogliacco,Alessandro Vogliacco,D,Dd;Dc,3,3,4,4,Genoa,5,6,destro,Italia,14/09/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6245.png?v=334,0,0.0,0.0
5514,Vasquez,Johan Vasquez,D,Ds;Dc,9,9,10,10,Genoa,20,23,sinistro,Messico,22/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5514.png?v=334,0,6.5,6.5
6814,Norton-Cuffy,Brooke Norton-Cuffy,D,Dd;E,3,3,3,3,Genoa,7,7,destro,Inghilterra;Dominica,12/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6814.png?v=334,0,5.0,5.0
2593,Martin,Aaron Martin,D,Ds;E,10,10,10,10,Genoa,32,32,sinistro,Spagna,22/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2593.png?v=334,0,6.0,5.5
791,Sabelli,Stefano Sabelli,D,Dd;Ds;E,5,5,5,5,Genoa,11,13,destro,Italia,13/01/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/791.png?v=334,0,0.0,0.0
5791,Frendrup,Morten Frendrup,C,M;C,9,9,10,10,Genoa,21,24,destro,Danimarca,07/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5791.png?v=334,0,6.0,6.0
6917,Masini,Patrizio Masini,C,M;C,5,5,5,5,Genoa,10,11,destro,Italia,27/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6917.png?v=334,0,6.0,6.0
6020,Ellertsson,Mikael Egill Ellertsson,C,C;W,5,5,5,5,Genoa,13,13,sinistro,Islanda,11/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6020.png?v=334,0,6.0,6.0
4970,Messias,Junior Messias,C,C;W,8,8,8,8,Genoa,18,18,sinistro,Brasile,13/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4970.png?v=334,0,5.5,5.5
4427,Malinovskyi,Ruslan Malinovskyi,C,C;T,8,8,8,8,Genoa,25,25,sinistro,Ucraina,04/05/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4427.png?v=334,0,0.0,0.0
7135,Stanciu,Nicolae Stanciu,C,C;T,8,8,8,8,Genoa,25,25,destro,Romania,07/05/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7135.png?v=334,0,6.0,6.0
4404,Thorsby,Morten Thorsby,C,C;T,5,5,5,5,Genoa,12,12,destro,Norvegia,05/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4404.png?v=334,0,0.0,0.0
6980,Venturino,Lorenzo Venturino,C,W,3,3,3,3,Genoa,10,10,destro,Italia,22/06/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6980.png?v=334,0,0.0,0.0
6722,Gronbaek,Albert Gronbaek,C,W;T,12,12,12,12,Genoa,37,40,destro,Danimarca,23/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6722.png?v=334,0,5.5,5.5
6106,Carboni V.,Valentin Carboni,C,T;A,11,11,11,11,Genoa,29,29,sinistro,Argentina;Italia,05/03/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6106.png?v=334,0,6.0,6.0
6822,Ekhator,Jeff Ekhator,A,A,1,1,1,1,Genoa,3,3,destro,Italia;Nigeria,11/11/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6822.png?v=334,0,5.5,5.0
5506,Ekuban,Caleb Ekuban,A,A,2,2,2,2,Genoa,5,5,destro,Ghana;Italia,23/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5506.png?v=334,0,0.0,0.0
4923,Colombo,Lorenzo Colombo,A,Pc,12,12,11,11,Genoa,43,40,sinistro,Italia,08/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4923.png?v=334,0,5.0,5.0
6164,Vitinha O.,Vitinha Carvalho Olivera,A,Pc,12,12,11,11,Genoa,31,28,destro,Portogallo,15/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6164.png?v=334,0,0.0,0.0
1926,Di Gennaro,Raffaele Di Gennaro,P,Por,1,1,1,1,Inter,1,1,destro,Italia,03/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1926.png?v=334,0,0.0,0.0
5116,Martinez Jo.,Josep Martinez,P,Por,2,2,2,2,Inter,5,5,destro,Spagna,27/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5116.png?v=334,0,0.0,0.0
2428,Sommer,Yann Sommer,P,Por,16,16,16,16,Inter,90,90,destro,Svizzera,17/12/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2428.png?v=334,0,0.0,0.0
513,Acerbi,Francesco Acerbi,D,Dc,9,9,9,9,Inter,26,26,sinistro,Italia,10/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/513.png?v=334,0,0.0,0.0
2120,Bastoni,Alessandro Bastoni,D,Dc,16,16,16,16,Inter,78,78,sinistro,Italia,13/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2120.png?v=334,0,0.0,0.0
6217,Bisseck,Yann Bisseck,D,Dc,9,9,9,9,Inter,21,21,destro,Germania;Camerun,29/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6217.png?v=334,0,0.0,0.0
322,De Vrij,Stefan De Vrij,D,Dc,9,9,9,9,Inter,20,20,destro,Olanda,05/02/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/322.png?v=334,0,0.0,0.0
4177,Pavard,Benjamin Pavard,D,Dd;Dc,8,8,9,9,Inter,23,25,destro,Francia,28/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4177.png?v=334,0,0.0,0.0
2525,Darmian,Matteo Darmian,D,B;Dd;E,4,4,5,5,Inter,14,16,destro,Italia,02/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2525.png?v=334,0,0.0,0.0
5877,Carlos Augusto,Carlos Augusto,D,B;Ds;E,10,10,11,11,Inter,31,35,sinistro,Brasile,07/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5877.png?v=334,0,0.0,0.0
254,Dimarco,Federico Dimarco,D,E,19,19,18,18,Inter,96,90,sinistro,Italia,10/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/254.png?v=334,0,0.0,0.0
5513,Dumfries,Denzel Dumfries,D,E,20,20,19,19,Inter,100,94,destro,Olanda;Aruba,18/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5513.png?v=334,0,0.0,0.0
5301,Luis Henrique,Luis Henrique,C,E;W,7,7,7,7,Inter,14,15,destro,Brasile,14/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5301.png?v=334,0,0.0,0.0
5422,Zalewski,Nicola Zalewski,C,E;W,6,6,6,6,Atalanta,22,25,destro,Polonia,23/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5422.png?v=334,0,0.0,0.0
5719,Asllani,Kristjan Asllani,C,M;C,4,4,4,4,Inter,9,9,destro,Albania,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5719.png?v=334,0,0.0,0.0
2194,Calhanoglu,Hakan Calhanoglu,C,M;C,23,23,24,24,Inter,151,161,destro,Turchia;Germania,08/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2194.png?v=334,0,0.0,0.0
1870,Barella,Nicolò Barella,C,C,14,14,14,14,Inter,58,58,destro,Italia,07/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1870.png?v=334,0,0.0,0.0
7070,Sucic P.,Petar Sucic,C,C,9,9,9,9,Inter,24,24,destro,Croazia;Bosnia Erzegovina,25/10/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7070.png?v=334,0,0.0,0.0
2529,Mkhitaryan,Henrikh Mkhitaryan,C,C;T,9,9,9,9,Inter,33,33,ambidestro,Armenia,21/01/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2529.png?v=334,0,0.0,0.0
2848,Frattesi,Davide Frattesi,C,C;T,14,14,14,14,Inter,47,47,destro,Italia,22/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2848.png?v=334,0,0.0,0.0
152,Zielinski,Piotr Zielinski,C,C;T,4,4,4,4,Inter,12,12,destro,Polonia,20/05/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/152.png?v=334,0,0.0,0.0
4463,Esposito Se.,Sebastiano Esposito,A,A,7,7,7,7,Cagliari,70,70,destro,Italia,02/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4463.png?v=334,0,0.0,0.0
6669,Bonny,Ange-Yoan Bonny,A,Pc,5,5,5,5,Inter,27,24,destro,Francia;Costa d''Avorio,25/10/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6669.png?v=334,0,0.0,0.0
7071,Esposito F.P.,Francesco Pio Esposito,A,Pc,7,7,7,7,Inter,18,15,destro,Italia,28/06/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7071.png?v=334,0,0.0,0.0
2764,Martinez L.,Lautaro Martinez,A,Pc,34,34,34,34,Inter,380,380,destro,Argentina,22/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2764.png?v=334,0,0.0,0.0
6628,Taremi,Mehdi Taremi,A,Pc,4,4,3,3,Inter,5,4,destro,Iran,18/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6628.png?v=334,0,0.0,0.0
4871,Thuram,Marcus Thuram,A,Pc,29,29,29,29,Inter,310,310,destro,Francia;Guadalupe,06/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4871.png?v=334,0,0.0,0.0
5876,Di Gregorio,Michele Di Gregorio,P,Por,16,16,16,16,Juventus,83,83,destro,Italia,27/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5876.png?v=334,0,0.0,0.0
218,Perin,Mattia Perin,P,Por,1,1,1,1,Juventus,2,2,destro,Italia,10/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/218.png?v=334,0,0.0,0.0
1930,Pinsoglio,Carlo Pinsoglio,P,Por,1,1,1,1,Juventus,1,1,sinistro,Italia,16/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1930.png?v=334,0,0.0,0.0
2788,Bremer,Gleison Bremer,D,Dc,13,13,13,13,Juventus,44,44,destro,Brasile,18/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2788.png?v=334,0,0.0,0.0
5831,Gatti,Federico Gatti,D,Dc,8,8,8,8,Juventus,13,13,destro,Italia,24/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5831.png?v=334,0,0.0,0.0
294,Rugani,Daniele Rugani,D,Dc,3,3,3,3,Juventus,5,5,destro,Italia,29/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/294.png?v=334,0,0.0,0.0
4976,Kalulu,Pierre Kalulu,D,Dd;Dc,9,9,10,10,Juventus,24,26,destro,Francia;Repubblica Democratica del Congo,05/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4976.png?v=334,0,0.0,0.0
6766,Kelly L.,Lloyd Kelly,D,Ds;Dc,7,7,8,8,Juventus,14,17,sinistro,Inghilterra,06/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6766.png?v=334,0,0.0,0.0
6802,Savona,Nicolò Savona,D,B;Dd;E,3,3,4,4,Juventus,9,11,destro,Italia,12/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6802.png?v=334,0,0.0,0.0
6039,Cabal,Juan Cabal,D,B;Ds;E,5,5,5,5,Juventus,10,11,sinistro,Colombia,08/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6039.png?v=334,0,0.0,0.0
6803,Rouhi,Jonas Rouhi,D,Ds;E,1,1,1,1,Juventus,4,4,sinistro,Svezia;Marocco,07/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6803.png?v=334,0,0.0,0.0
5520,Cambiaso,Andrea Cambiaso,D,E,15,15,14,14,Juventus,63,60,sinistro,Italia,20/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5520.png?v=334,0,0.0,0.0
